Abanto,41.1338425705797,-1.6789926986
Acered,41.1643666296983,-1.6007935385
Agon,41.8495719574821,-1.4413046458
Aguaron,41.3328241632136,-1.2981200414
Aguilon,41.2919206074257,-1.0274390212
Ainzon,41.7887018358895,-1.5237730441
Aladren,41.243027976388,-1.15486541350
Alagon,41.7686502449122,-1.1242017577
Alarba,41.2058416327095,-1.6123647786
Alberite-de-San-Juan,41.8088361715289,-1.4608413446
Albeta,41.8250795211808,-1.5020666710
Alborge,41.3395122154661,-0.3535113866
Alcala-de-Ebro,41.8157234598174,-1.1858939652
Alcala-de-Moncayo,41.798228640815,-1.68579733991
Alconchel-de-Ariza,41.2176015120371,-2.0907493711
Aldehuela-de-Liestos,41.0576697074414,-1.7173244551
Alfajarin,41.6230980456998,-0.6756698875
Alfamen,41.4610964150639,-1.2136428893
Alforque,41.3485593952754,-0.3872430559
Alhama-de-Aragon,41.2951005219693,-1.9001257962
Almochuel,41.3033351630149,-0.5645450358
Almolda-La,41.5442564359566,-0.2386813042
Almonacid-de-la-Cuba,41.2770564832053,-0.7865382189
Almonacid-de-la-Sierra,41.411386041644,-1.32845834225
Almunia-de-Dona-Godina-La,41.4774271853131,-1.3740485595
Alpartir,41.3993254621035,-1.3750138602
Ambel,41.7691868620215,-1.6227778880
Anento,41.0679161503178,-1.3309550886
Aninon,41.4677810909345,-1.7050418683
Anon-de-Moncayo,41.7659538977353,-1.7472472230
Aranda-de-Moncayo,41.5980238780617,-1.7884711766
Arandiga,41.514229481645,-1.49956301572
Ardisa,42.1913759125356,-0.7831551795
Ariza,41.3104713446459,-2.0397011608
Artieda,42.5924043126498,-0.9926625128
Asin,42.2712536015741,-1.0531419943
Atea,41.1509557797967,-1.5535404131
Ateca,41.3441754193672,-1.8058424730
Azuara,41.2181020016308,-0.8776687566
Badules,41.1668617425759,-1.2326318890
Bagues,41.6563497, -0.8765662
Balconchan,41.0729654829868,-1.4911925287
Barboles,41.7240767734505,-1.1728642920
Bardallur,41.6886793987971,-1.1989354444
Belchite,41.3350137845355,-0.6888461409
Belmonte-de-Gracian,41.3295248962201,-1.4931185899
Berdejo,41.5736577125393,-1.9483123472
Berrueco,40.9805376640724,-1.4764194466
Biel,42.3646161331123,-0.9089406092
Bijuesca,41.5395000582048,-1.9101641273
Biota,42.2543967452647,-1.1672619855
Bisimbre,41.8581680151604,-1.4230628457
Boquineni,41.8438048358932,-1.2659269679
Bordalba,41.4063476365827,-2.0764856110
Borja,41.8358287325403,-1.5536876632
Botorrita,41.4832636391198,-1.0275880304
Brea-de-Aragon,41.5254968255755,-1.5965049266
Bubierca,41.3227777983068,-1.8731905553
Bujaraloz,41.4522980855555,-0.1430399399
Bulbuente,41.8284713324875,-1.6170234175
Bureta,41.8024185691011,-1.4899266230
Burgo-de-Ebro-El,41.569131590179,-0.72328944736
Buste-El,41.8950132029709,-1.5958430967
Cabanas-de-Ebro,41.7969758268756,-1.1685747194
Cabolafuente,41.2186879792679,-2.0407507639
Cadrete,41.5491871111731,-0.9540774403
Calatayud,41.3875729229218,-1.6238976708
Calatorao,41.5280185405448,-1.3116027981
Calcena,41.6691157427085,-1.7254610299
Calmarza,41.1744136444811,-1.9270281053
Campillo-de-Aragon,41.1329000585542,-1.8382033789
Carenas,41.2628788108352,-1.7985670698
Carinena,41.3513547679132,-1.2122021509
Caspe,41.2691857168869,-0.0225231971
Castejon-de-Alarba,41.1841693044516,-1.6450394755
Castejon-de-las-Armas,41.2983432309204,-1.8208002281
Castejon-de-Valdejasa,41.9939634407215,-0.9988604972
Castiliscar,42.3616736926581,-1.2801312857
Cervera-de-la-Canada,41.4229694984706,-1.7445706584
Cerveruela,41.2234076117927,-1.2117578473
Cetina,41.2636177246688,-1.9597088291
Chiprana,41.2662975199946,-0.1564935395
Chodes,41.486607525847,-1.48019134088
Cimballa,41.089580592851,-1.76401486290
Cinco-Olivas,41.3389593509283,-0.3680316321
Clares-de-Ribota,41.5341624681111,-1.8374324311
Codo,41.343769740167,-0.67437300621
Codos,41.285222389301,-1.35798178765
Contamina,41.2613196638865,-1.9299114287
Cosuenda,41.3619356326621,-1.3115883903
Cuarte-de-Huerva,41.5925870746464,-0.9265152867
Cubel,41.0986422630328,-1.6214239031
Cuerlas-Las,40.9628560719523,-1.5611665225
Daroca,41.1145775031826,-1.4143624632
Ejea-de-los-Caballeros,42.1596764009409,-1.1537082712
Embid-de-Ariza,41.3843941781988,-1.9536251664
Encinacorba,41.2858561254725,-1.2757428982
epila,41.5909965420507,-1.3324142322
Erla,42.1115235524166,-0.9845811869
Escatron,41.2673958017179,-0.2838910178
Fabara,41.2017794723066,0.16673267780
Farlete,41.6955111366057,-0.5276412523
Fayon,41.2653569647907,0.31858635632
Fayos-Los,41.876367637684,-1.80006274299
Figueruelas,41.7693026091072,-1.1842005577
Fombuena,41.1707918203769,-1.1896539610
Frago-El,42.2825564247358,-0.9321278263
Frasno-El,41.4112978120375,-1.5019079467
Frescano,41.8790736825362,-1.4561385359
Fuendejalon,41.7329346752739,-1.4552591321
Fuendetodos,41.3601487969179,-0.9188533245
Fuentes-de-Ebro,41.49251409668,-0.628864975080
Fuentes-de-Jiloca,41.2232375215586,-1.5482483554
Gallocanta,40.9939752206512,-1.5248938494
Gallur,41.8672090325166,-1.3153352621
Gelsa,41.4287051780836,-0.3937046932
Godojos,41.2640624479453,-1.8732736727
Gotor,41.5511534867692,-1.6554453615
Grisel,41.870967445592,-1.71745218169
Grisen,41.7445938683723,-1.1595505922
Herrera-de-los-Navarros,41.2176601775818,-1.0813767229
Ibdes,41.2226637116579,-1.8591233092
Illueca,41.5355809383934,-1.6259122469
Isuerre,42.4786441072291,-1.0573407232
Jaraba,41.1996203511585,-1.8982197119
Jarque,41.5667318077381,-1.6939106786
Jaulin,41.4298374293274,-0.9754191956
Joyosa-La,41.7514720263861,-1.0764504788
Lagata,41.2102494085402,-0.8046279818
Langa-del-Castillo,41.2272889682792,-1.3939737563
Layana,42.3030555748591,-1.2437870403
Lecera,41.1986260856174,-0.7042373004
Lechon,41.0909209622753,-1.2822551881
Lecinena,41.8586153513822,-0.6505029607
Letux,41.2297813471087,-0.7873469715
Litago,41.801184442281,-1.76362012738
Lituenigo,41.8327526821814,-1.7690108651
Lobera-de-Onsella,42.4675315236659,-1.0053019235
Longares,41.3922472274183,-1.1476350543
Longas,42.4746354209206,-0.9312772121
Lucena-de-Jalon,41.5603916962945,-1.3008260382
Luceni,41.8199680966693,-1.2472683024
Luesia,42.3598893644245,-1.0141852937
Luesma,41.1810130082618,-1.1520002775
Lumpiaque,41.6430121951065,-1.3514667570
Luna,42.179535374967,-0.92446430542
Maella,41.1114599497736,0.09975628715
Magallon,41.8294032441752,-1.4144767234
Mainar,41.2164476389497,-1.2988576564
Malanquilla,41.5778602391547,-1.8782294787
Malejan,41.8286551230664,-1.5469020639
Mallen,41.8962787624092,-1.4326309499
Malon,41.9533932382784,-1.6663134521
Maluenda,41.2600774686763,-1.6348799050
Manchones,41.1566796269837,-1.4433890703
Mara,41.284573872494,-1.51918714788
Maria-de-Huerva,41.5298361322466,-1.0265158499
Marracos,42.0964176011899,-0.7757352292
Mediana-de-Aragon,41.4519970346961,-0.7279349693
Mequinenza,41.3246168225167,0.24592636663
Mesones-de-Isuela,41.5809890444271,-1.5355906550
Mezalocha,41.4165322949265,-1.0629234279
Mianos,42.5909580883808,-0.9398028991
Miedes-de-Aragon,41.2479107114637,-1.4518701821
Monegrillo,41.648359929919,-0.41571915375
Moneva,41.1527592625925,-0.8203158192
Monreal-de-Ariza,41.287440534265,-2.11157495421
Monterde,41.1735025534307,-1.7555638619
Monton,41.2070285776989,-1.5168716518
Morata-de-Jalon,41.4496095219982,-1.4627794176
Morata-de-Jiloca,41.2449413865025,-1.5836373850
Mores,41.4771651998774,-1.5664713564
Moros,41.3973395117215,-1.8350697451
Moyuela,41.1515838615729,-0.9157365237
Mozota,41.4771457160757,-1.0524374974
Muel,41.4683021622248,-1.1134428790
Muela-La,41.5645330255916,-1.0905646056
Munebrega,41.24813323055,-1.718193786080
Murero,41.1691144362916,-1.4864792825
Murillo-de-Gallego,42.2737440860971,-0.7766364224
Navardun,42.505965082531,-1.12641036238
Niguella,41.6563497, -0.8765662
Nombrevilla,41.1051419651809,-1.3499528684
Nonaspe,41.2146331319198,0.24856072946
Novallas,41.9471083535957,-1.7094804893
Novillas,41.9190646161081,-1.3761528917
Nuevalos,41.2028815504611,-1.7737172765
Nuez-de-Ebro,41.5811479512329,-0.6851391070
Olves,41.2274607833964,-1.6630606996
Orcajo,41.1074016214448,-1.5074966421
Orera,41.3072438977009,-1.4517236727
Ores,42.2575875280626,-1.0138607430
Oseja,41.6074044527944,-1.6957989516
Osera-de-Ebro,41.533991831079,-0.56818735584
Paniza,41.2685623758256,-1.2089757473
Paracuellos-de-Jiloca,41.3005893106887,-1.6627669744
Paracuellos-de-la-Ribera,41.4265543859411,-1.5531566734
Pastriz,41.6073899711342,-0.7639657443
Pedrola,41.7656034943976,-1.2319726967
Pedrosas-Las,42.0313536267479,-0.8766804566
Perdiguera,41.7513620194828,-0.6065825710
Piedratajada,42.1133390802769,-0.7799401687
Pina-de-Ebro,41.5125846204527,-0.4066445591
Pinseque,41.7321232408558,-1.0829995935
Pintanos-Los,42.5645409285528,-1.0422879138
Plasencia-de-Jalon,41.6882036963888,-1.2503840610
Pleitas,41.7146402025792,-1.1987759389
Plenas,41.1086759130865,-0.9544035987
Pomer,41.6318155445722,-1.8387536213
Pozuel-de-Ariza,41.3544548819246,-2.1322847792
Pozuelo-de-Aragon,41.7484741249908,-1.3787560802
Pradilla-de-Ebro,41.8704795871224,-1.2251172350
Puebla-de-Alborton,41.3967025028403,-0.8502644357
Puebla-de-Alfinden-La,41.6399205663647,-0.7429167374
Puendeluna,42.1548481024548,-0.7698540816
Purujosa,41.6915087057422,-1.7618028206
Quinto,41.4127006188097,-0.5193716389
Remolinos,41.8400982856099,-1.1821685505
Retascon,41.1599057944713,-1.3873015634
Ricla,41.5239382448918,-1.4063067086
Romanos,41.1191229351327,-1.2925974486
Rueda-de-Jalon,41.6644949792169,-1.3480785985
Ruesca,41.2818992114329,-1.4569657246
Sabinan,41.447459558262,-1.55967545150
Sadaba,42.2753807408834,-1.3207546671
Salillas-de-Jalon,41.561827032074,-1.32163365196
Salvatierra-de-Esca,42.690683837273,-0.94653035984
Samper-del-Salz,41.2075018082012,-0.8276179912
San-Martin-Virgen-Monte,41.6563497, -0.8765662
San-Mateo-de-Gallego,41.8577915398524,-0.7194645635
Santa-Cruz-de-Grio,41.3758410435008,-1.4192192027
Santa-Cruz-de-Moncayo,41.8808876983719,-1.7556181277
Santa-Eulalia-de-Gallego,42.2655643092906,-0.7811967048
Santed,41.0374266325506,-1.5124152130
Sastago,41.3236344794735,-0.2757074488
Sediles,41.3577198655457,-1.5157678697
Sestrica,41.4811562121027,-1.6252770905
Sierra-de-Luna,42.0420066730535,-0.9348237465
Sigues,41.6563497, -0.8765662
Sisamon,41.1911393956042,-2.0043889893
Sobradiel,41.7421682724181,-1.0306782631
Sos-del-Rey-Catolico,42.4781007479099,-1.2023253048
Tabuenca,41.682823986609,-1.52232372808
Talamantes,41.7222528748413,-1.6707607648
Tarazona,41.8941734309023,-1.7414499129
Tauste,41.9234568567717,-1.1894671650
Terrer,41.323894309283,-1.72728667528
Tierga,41.6104968834484,-1.5846345744
Tobed,41.3476098727621,-1.3861571966
Torralba-de-los-Frailes,41.0260126896897,-1.6646539401
Torralba-de-Ribota,41.4209174388148,-1.6760769733
Torralbilla,41.2300325641693,-1.3329964702
Torrehermosa,41.2455353857015,-2.1235054909
Torrelapaja,41.5881630642418,-1.9510179968
Torrellas,41.8978376229554,-1.7680900867
Torres-de-Berrellen,41.7997765476214,-1.0989866899
Torrijo-de-la-Canada,41.4685637285776,-1.8840405629
Tosos,41.3070319127328,-1.1096568585
Trasmoz,41.8208402705505,-1.7428594460
Trasobares,41.6637253998189,-1.6300294854
Uncastillo,42.365121631889,-1.14413700330
Undues-de-Lerda,42.5889587374728,-1.1479317415
Urrea-de-Jalon,41.6551426841401,-1.2374162510
Urries,42.5496644884038,-1.0978117697
Used,41.0290470348868,-1.5797103365
Utebo,41.7155880461608,-1.0045434356
Val-de-San-Martin,41.0480834535419,-1.4411736107
Valdehorna,41.0634341016784,-1.4212612760
Valmadrid,41.4489338732091,-0.8799269594
Valpalmas,42.1632762814827,-0.8566111630
Valtorres,41.3006568475926,-1.7430882386
Velilla-de-Ebro,41.3821233716435,-0.3892080433
Velilla-de-Jiloca,41.2712400723793,-1.5951694054
Vera-de-Moncayo,41.8350635775899,-1.6779438865
Vierlas,41.9306323092861,-1.6802014057
Villadoz,41.1729672440895,-1.2624120234
Villafeliche,41.1847172422117,-1.5008798685
Villafranca-de-Ebro,41.5745222288993,-0.6065249596
Villalba-de-Perejil,41.3383578123125,-1.5512636738
Villalengua,41.4238587050648,-1.8761767213
Villanueva-de-Gallego,41.7785773469487,-0.8485182788
Villanueva-de-Huerva,41.3673844843659,-1.0389069925
Villanueva-de-Jiloca,41.0846466069746,-1.3810305362
Villar-de-los-Navarros,41.1716829081823,-1.0140653956
Villarreal-de-Huerva,41.2081481304181,-1.2671130901
Villarroya-de-la-Sierra,41.4782296237015,-1.7844171627
Villarroya-del-Campo,41.1473025534715,-1.3281941602
Viluena-La,41.2829581433822,-1.7212425418
Vistabella,41.2082739294184,-1.1642303484
Zaida-La,41.3305673121801,-0.4293275561
Zaragoza,41.6563497, -0.8765662
Zuera,41.8892043056233,-0.7517604170
